emotion,model,dataset,pitch,spectrogram,mel spectrogram,MFCCs,RMS,spectral centroid,spectral bandwidth,spectral contrast,spectral flatness,spectral roll-off,zero crossing rate,LPCs,tempogram,chromagram,pseudo-constant-Q transform,IIRT,variable-Q transform,constant-Q chromagram,wavlm
Happiness,microsoft/speecht5_vc,CREMA-D,0.4184444595937798,0.3247127227823034,0.939316895051712,0.0022345853223058,0.512565529600746,0.8919405622798907,0.9591355999558546,0.9566996427447771,0.3681818254369066,0.8810778205363408,0.7774690278761791,0.973578691352144,0.3550173305078032,0.657524915114223,0.6793969934932182,0.9531390505265696,0.928549428923128,0.8331085668258849,0.7612271041697515
Sadness,microsoft/speecht5_vc,CREMA-D,0.3589358314112544,0.4078617162925436,0.9588433809477656,-0.0196494518388429,0.6026754351473557,0.8933038473873677,0.9669833863865794,0.9609051508305824,0.4104323948310449,0.8763743574002636,0.7863772526061994,0.9410852383979276,0.3695197242436557,0.7223171441443116,0.7068754702142618,0.9553735718048084,0.928502918380352,0.8785352381146324,0.7492940332221909
Fear,microsoft/speecht5_vc,CREMA-D,0.4233750143396306,0.3301653663050635,0.9481015943684272,-0.0103257726069266,0.5060506176956253,0.889559264628575,0.9690125503653536,0.9591301490531986,0.3718291623584552,0.8896237859295517,0.759879359193074,0.9466716574361236,0.3682014307484337,0.6801657390528097,0.6594282574092194,0.9569111956711696,0.9309672589044108,0.8443952536620881,0.740912104824183
Neutral,microsoft/speecht5_vc,CREMA-D,0.3867392789685294,0.3609030773577302,0.9499981221487356,-0.0094397116366396,0.5494423196897951,0.8815968618332158,0.956930456338702,0.9591283856596902,0.3728582292310027,0.8633879578398277,0.7765628826297021,0.9655083359119504,0.3563984977133497,0.6856388164675513,0.7031054662549219,0.9540717465378518,0.9287585471397224,0.8581751011138739,0.7875417731529059
All,microsoft/speecht5_vc,CREMA-D,0.3960000174678942,0.3383041377817078,0.9441475995694814,-0.0065250470398514,0.5285413905904811,0.8858147290874493,0.9627790258264056,0.9580682021344744,0.3692075664708998,0.8801031723187929,0.763788648254952,0.9591905437268154,0.3670494251976883,0.6817468787786429,0.6792756881200425,0.9547864761203528,0.9281850188484658,0.8483956934641237,0.7618026383403365
All,Plachtaa/VALL-E-X,All,0.5832553783024321,0.245040866347622,0.917220885355914,0.042165066464752,0.6343374233775865,0.731605864997402,0.9034859412519992,0.9336544666992654,0.3115619185222157,0.7548452705415805,0.5956867092372522,0.9572920872395236,0.3763078099686621,0.588129443444115,0.6551479048275881,0.9438365026141364,0.9059709030895252,0.7145266065032063,0.7861833256407454
Anger,Plachtaa/VALL-E-X,All,0.5977244569632765,0.239760742382574,0.914284720685783,0.0497598028441252,0.600110905956881,0.748488493796867,0.9166466324321316,0.9376643136337588,0.2771487458216055,0.7734437647844457,0.5970352204362586,0.9742330016758068,0.3363505717026149,0.575254273115752,0.6749937763948477,0.9621698643860106,0.9137289773051228,0.6962881527490948,0.7623265902791968
Neutral,Plachtaa/VALL-E-X,All,0.6101753125500893,0.2461835558354609,0.9277598644593564,0.0254258832829276,0.6523577188624319,0.7176099682984736,0.893315213759061,0.9371618976048856,0.3028249496123253,0.7290560754062045,0.5921604223863071,0.9616230838022706,0.3453453166266904,0.6038444506108959,0.6670481400752167,0.9451299411642186,0.909343704754078,0.7288670134780547,0.7699424032022497
Disgust,Plachtaa/VALL-E-X,All,0.5415122729331553,0.2383648568356,0.9159616884446786,0.0326714100970468,0.5986420684955801,0.7100786371649712,0.8912995296452759,0.9343982148257324,0.3164962976258605,0.728432107871882,0.5788986954902453,0.936453343564505,0.358271037394733,0.600302202997781,0.645462722535397,0.9422235389169644,0.908128925223151,0.7344744431867625,0.7599710179671798
Fear,Plachtaa/VALL-E-X,All,0.62422992726955,0.2565977574879678,0.921366601481522,0.0522254593039647,0.6311347880866706,0.7398542760034788,0.9124200438308616,0.9358495088232262,0.3064939658731625,0.7588194644078066,0.5947817984463326,0.9588087316030076,0.3424822694847994,0.5609643881180948,0.670547416299109,0.9573150247640946,0.9138055167257622,0.6931438200061804,0.7466147649149179
Sadness,Plachtaa/VALL-E-X,All,0.5861107859220243,0.2561994076368979,0.9212500431055468,0.028553186325603,0.6370989014805097,0.7124903121099897,0.8875905365970318,0.9287581065254966,0.3216754721787709,0.716439111277139,0.5921894512340193,0.9409233702615528,0.3543640413650706,0.5849389255485724,0.6352415887497486,0.926455706731046,0.9031609961813816,0.7130212823290275,0.7525383651771744
Happiness,Plachtaa/VALL-E-X,All,0.5928832173308771,0.234917825039512,0.9151080098930638,0.0494907165118171,0.6143035192079039,0.7337251049939689,0.902479877683154,0.9377944162803252,0.3161992468108608,0.7549935131790649,0.607601527279748,0.9651606658354098,0.3447427502030069,0.5774412986880052,0.6571685555028427,0.9572125308804325,0.9121936910578003,0.7138749349637874,0.7657599151786489
All,coqui/XTTS-v2,All,0.5410408243804499,0.243178566026517,0.8570483070236113,0.0385213006630948,0.6017081919130807,0.7127416451721412,0.8731328744016356,0.9386210664627302,0.1993912503888597,0.7255495593196186,0.6023658511209533,0.9768750813188968,0.2314297787014839,0.5384092002038002,0.6140087368427964,0.9602912945727348,0.8904916939496591,0.6993884126500525,0.8356326783896572
Anger,coqui/XTTS-v2,All,0.5756548588401947,0.2460021666180762,0.8532338619143844,0.0467535736944916,0.5631455961615469,0.7399372766573065,0.881680100504075,0.938658164776377,0.20104714402402,0.7493383609543829,0.6258107044937745,0.9918773260463568,0.1980245220257624,0.5184802815040217,0.6205527863434488,0.9634632047536807,0.8989507530738868,0.6863416568500272,0.8097949540092546
Neutral,coqui/XTTS-v2,All,0.553967767916733,0.2365249393965976,0.8524364208144785,0.0222392152354481,0.6266901427495724,0.6711767216618179,0.8468807121924777,0.9368652332600752,0.1559861483532079,0.6752745238074104,0.5815495260312882,0.9807210209053322,0.1865696330034495,0.5308676729402635,0.6157578306067214,0.9640559535632456,0.8807505834973329,0.689139654400582,0.848034499171088
Disgust,coqui/XTTS-v2,All,0.5078396403782164,0.2342558959252318,0.8521690645329615,0.0306246327211245,0.5797875410953162,0.6963335302550617,0.8577091105715112,0.9386741325418716,0.1969850720269166,0.7011436019119348,0.5976190612309304,0.9665457300861436,0.2044247762988947,0.5568278223455176,0.6040873525050587,0.9602914416085736,0.8917694396951552,0.7238564110269045,0.8324729398585918
Fear,coqui/XTTS-v2,All,0.5831594060909446,0.2621699070637217,0.8710026419523653,0.0561670400017821,0.6027581461747634,0.729190098771585,0.8895586179877815,0.9422670184392622,0.1919605481575179,0.7317886423421334,0.6138072097954428,0.9787668897183626,0.2167901306197554,0.5124340581564255,0.6279257865073928,0.9660584766349396,0.9041072901345564,0.677048766284747,0.7929447698054485
Sadness,coqui/XTTS-v2,All,0.5465428906428079,0.2542819583409816,0.8579119117987094,0.0239592518414931,0.6222152312186285,0.6836540340659387,0.852457479382787,0.9390206298902658,0.1765435640500966,0.6777769496786803,0.6186736564612726,0.9674672471441628,0.1863106872524055,0.5293396928848285,0.5838724408275889,0.9650222378465426,0.8876736064575894,0.692416736505632,0.836474430262997
Happiness,coqui/XTTS-v2,All,0.5374784588215734,0.2463164971460966,0.8528370963939109,0.0513642154920228,0.5747067832705098,0.7226716576498031,0.8603273320233172,0.9364113304532974,0.2077649893958098,0.722474991904963,0.6207560143023665,0.9820420422781576,0.1935811159574414,0.5131236949829332,0.607578301804474,0.9591702902031808,0.898595998698666,0.6928534924567806,0.815989375541385
All,OuteAI/OuteTTS-0.2-500M,All,0.5659295690952669,0.2820250145096643,0.9322092177529744,0.0418807585959861,0.6573196159129627,0.7633411094104823,0.9272794707384728,0.9398985000832112,0.342548173240282,0.7918650392114894,0.6071127747788345,0.9280197418370636,0.3761239497525972,0.6119440166220251,0.6914348650544755,0.9453866577012088,0.917002041848861,0.7442717489216081,0.7498504174984012
Anger,OuteAI/OuteTTS-0.2-500M,All,0.6154148995098574,0.2896734321164849,0.9284689543480248,0.045518233056186,0.6206596601193365,0.7916511623805298,0.934177941383598,0.9381253572887877,0.3301769513048173,0.8114672879535869,0.6303656763225635,0.9308552821833062,0.3384102622507365,0.5882739566049465,0.7027046042084284,0.9565363894164594,0.9208019434880472,0.7213208442744018,0.7197286349856595
Neutral,OuteAI/OuteTTS-0.2-500M,All,0.5700417125948565,0.2938669431835599,0.940513597174369,0.0317764741537014,0.6896620385694399,0.7596187944492587,0.9159706629554716,0.942997187139384,0.3636357961529721,0.7776206596120955,0.6308663036319448,0.9267310281879316,0.3378961344612758,0.631456299722291,0.7101880638831377,0.9425115540244564,0.9188003485207612,0.7579870393610348,0.7370351578610296
Disgust,OuteAI/OuteTTS-0.2-500M,All,0.4996226310397255,0.2755964655428734,0.927297986770612,0.0295143687988506,0.5998921024792583,0.7459599497413315,0.9179460893902852,0.9378667602417884,0.3472091480762468,0.7719210214696937,0.5812497011563856,0.8988220893819834,0.3454688312833834,0.6354707121755632,0.6780391258066127,0.9375399889499224,0.9167123921671384,0.7724425695757797,0.7033885808795562
Fear,OuteAI/OuteTTS-0.2-500M,All,0.5920783679226037,0.2883965094013057,0.9342640047965708,0.044810426023477,0.650952968422247,0.7704272558655882,0.934275602401402,0.9409923947007882,0.3279063380690146,0.7854124530071631,0.6154112981242887,0.9404273426957273,0.3405089469200764,0.5814348295226424,0.6962603281763051,0.9436198155553192,0.9237179632706756,0.7255014139242818,0.6953213225248327
Sadness,OuteAI/OuteTTS-0.2-500M,All,0.5140703897865062,0.2985234265959185,0.9421193142364632,0.0427776307393745,0.6619066968489875,0.75715261401696,0.9275241693929868,0.9413765019647377,0.3747283205629352,0.779530073356193,0.6043950224371833,0.8971052147438356,0.3451115798755471,0.6280317926052577,0.6955461013659783,0.9307856899142488,0.9220470641932944,0.7576176630119147,0.7135050306977303
Happiness,OuteAI/OuteTTS-0.2-500M,All,0.5614265421740559,0.2768034342807654,0.9315693018647784,0.0450735272148731,0.648199239562304,0.764308612528294,0.9269402500059932,0.9413540318377368,0.3467565257522489,0.7954737715342067,0.594930957205871,0.9101128994568284,0.3429617327357697,0.6040429444918101,0.6935610540859504,0.9626582896377944,0.9230459389806132,0.7554413268461688,0.732919492508922
All,microsoft/speecht5_vc,All,0.5273916915532423,0.2535086887182134,0.910437894655723,0.019047880673113,0.5358641237926605,0.8097112611423386,0.9288759396505428,0.9430041467176666,0.3588816111588117,0.8168413349132188,0.6728341733895864,0.9770553521454948,0.397081625554175,0.6247859453758275,0.5784050234645718,0.9595555413029856,0.90290667377856,0.7422272753120158,0.8298169384800953
Anger,microsoft/speecht5_vc,All,0.5603612539942509,0.2506763342170905,0.8958106239626715,0.0358263285121379,0.5182146009440094,0.8235143303901777,0.933539766266398,0.9430499302077572,0.3381393294595605,0.8325619662329455,0.6832405457542072,0.989979013696686,0.3438930784528985,0.6090194360590855,0.5953432400658165,0.9624079927289008,0.904823424264562,0.739853816670343,0.7922793005267716
Neutral,microsoft/speecht5_vc,All,0.5237029184578897,0.2517859151787108,0.91583818118828,-0.0037938834583534,0.5343279262665289,0.7889912867801109,0.9149073272298668,0.9431088882525716,0.3254317370092275,0.7861931958848339,0.6619678228313522,0.9796324010908776,0.3698191754844327,0.6378163715614009,0.5627333071070599,0.9621425109551508,0.898789530312045,0.7396356250755903,0.8322433256168817
Disgust,microsoft/speecht5_vc,All,0.5027634873829727,0.2486868152462041,0.9107702846122104,0.0123054240007776,0.5139309197454613,0.814643793827827,0.920700231334433,0.9431451954140502,0.3923549308103857,0.8095778474383679,0.6885327196309848,0.968459853488068,0.3873264535206119,0.6427367422990234,0.5665251774322104,0.9600788262437244,0.9057259560654024,0.7637969598207391,0.8172487745802532
Fear,microsoft/speecht5_vc,All,0.554724489712617,0.2621267093970401,0.913972842332918,0.0264043483592841,0.5140404428239936,0.8244319456960778,0.9388957797126848,0.9450645729082986,0.3741093022667303,0.824739325839634,0.687724247347951,0.9794728471980836,0.3590807287507413,0.6018412348519665,0.5705356834777534,0.9654151743943312,0.9122549521757076,0.7273692533115168,0.7996058764264629
Sadness,microsoft/speecht5_vc,All,0.5363668748755116,0.2739468064872716,0.9234240196729848,-0.0068758475022011,0.5416531750209831,0.8093808106044063,0.925053108557869,0.944196027977515,0.3837554204312527,0.7975936368949461,0.6910075530245205,0.96786402005726,0.3959668104368687,0.6291184368268616,0.5409445199233778,0.9645499841455808,0.9062308453662375,0.7362371291698068,0.8099148502162066
Happiness,microsoft/speecht5_vc,All,0.5259733780961161,0.2619097826609369,0.906033456316641,0.0456820265483625,0.5019521570652874,0.8373312591613886,0.9267603723178252,0.94062069266451,0.4032989844138053,0.8270866914240849,0.7310273710530597,0.9848528099947028,0.3502600355794794,0.608952346278336,0.5717079126111064,0.9599578561496958,0.908178007460809,0.7461250840910161,0.806757119294494
All,WhisperSpeech/WhisperSpeech,All,0.594251194161193,0.2616534712109378,0.9201458744920522,0.0370453648512368,0.6375124086478412,0.7492276092400072,0.908991347729644,0.939439105763541,0.2815304456340564,0.7664632577850264,0.6242512753604126,0.9503892786878542,0.3762164667945539,0.5433177469771412,0.6657198091092231,0.960710062807412,0.9059872862919828,0.6791427557294833,0.7836675616802451
Anger,WhisperSpeech/WhisperSpeech,All,0.6111362213767141,0.2613149371491682,0.9156673668079712,0.053581268231961,0.6180412967842653,0.7798401631102301,0.9157962986325288,0.9413559828167378,0.3291719311560254,0.7839978973875585,0.673337244162718,0.9649298076251768,0.3342901078970997,0.5433030526025042,0.66759466890063,0.9631011384173974,0.9113155586595576,0.6912662174883627,0.7461930554969204
Neutral,WhisperSpeech/WhisperSpeech,All,0.6196645696491684,0.2706617113825637,0.9258134011838636,0.0199964768999037,0.6678352413067686,0.7275520552901873,0.8960713618639727,0.9404923241416248,0.2387132140454299,0.7415068428053122,0.6078890962457226,0.9590155504735826,0.3446572762861427,0.5418253651929755,0.6766228283745541,0.9634965867109728,0.9044997278182072,0.6721818370095161,0.7714163388767972
Disgust,WhisperSpeech/WhisperSpeech,All,0.5450667376201903,0.2559602231094128,0.9214658601266856,0.0296344098780675,0.6283376489752854,0.7262567176622516,0.8972732918303366,0.9403654970301176,0.2676969295707674,0.7410122022559017,0.5993702933654143,0.9241029479673112,0.3483552908154986,0.5542466515247993,0.6760917180108619,0.9600246623604942,0.9103480690359296,0.6954460272374123,0.7457696232004133
Fear,WhisperSpeech/WhisperSpeech,All,0.6338404236581174,0.2772969263983674,0.9247816928631905,0.0501310103850688,0.6414532175577431,0.7726119951090594,0.9165974217032616,0.9418036565089194,0.317702753064308,0.7736323262995028,0.6632672271857663,0.9547771492089948,0.346704643877876,0.5254041941246739,0.6682743253349078,0.9646727703780256,0.9137395231491152,0.6724897636028204,0.7601472372472549
Sadness,WhisperSpeech/WhisperSpeech,All,0.5951902527399188,0.2781505866392632,0.9317176666564422,0.0156326467370425,0.6492091105767026,0.728291677767475,0.9032857457714564,0.941707335297298,0.2607051444117323,0.7355538776062625,0.6016741790104416,0.9406269136263394,0.3468204389313554,0.5297619836693328,0.6666395034204973,0.9655919119763308,0.9112097151025988,0.6699086484925264,0.7515955519713946
Happiness,WhisperSpeech/WhisperSpeech,All,0.6042040782555844,0.2760967558331766,0.9213532711284722,0.0622493213449054,0.6202358821064422,0.7689532390415292,0.902832937280716,0.9387734570957826,0.3000537008718114,0.7712197640148797,0.6615580228163166,0.9572500543088712,0.344237829707897,0.5248034893161777,0.6803420366512306,0.9602042805294668,0.911559406862705,0.6708849290657783,0.7461928241204061
