,player_id,Player,pos,GP,TOI,TOI_pp,Goals,Assists,First_Assists,Total_Points,Total_Points_pp,Shots,ixG,iCF,iSCF,iHDCF,Hits,Shots_Blocked,SF,CF,GF,xGF,Def_Zone_Starts,Off_Zone_Starts,oiSH,SCF,GA,G-ixG,OZ Start%,GF%
462,8478446,Glenn Gawdin,F,3,28.7833333333336,1.8833333333333,0,0,0,0,0.0,3,0.18,4,2,0,4,3,13,23,0,1.1400000000000001,8,4,0.0,9,2,-0.18,0.3333333333333333,0.0
463,8478449,Roope Hintz,F,73,1281.716666666665,219.35,37,38,24,75,21.0,184,27.089999999999993,316,225,121,47,45,862,1618,124,104.72,157,338,0.14385150812064965,928,54,9.910000000000007,0.6828282828282828,0.6966292134831461
464,8478450,Parker Wotherspoon,D,12,159.91666666666728,0.0,0,1,0,1,0.0,10,0.32000000000000006,17,4,0,8,7,83,148,7,8.209999999999999,30,13,0.08433734939759036,89,3,-0.32000000000000006,0.3023255813953488,0.7
465,8478451,Ethan Bear,D,61,1130.1500000000012,8.01666666666672,3,13,6,16,0.0,75,3.83,155,40,10,39,82,523,915,50,47.440000000000026,225,128,0.09560229445506692,461,67,-0.8300000000000001,0.3626062322946176,0.42735042735042733
466,8478452,Caleb Jones,D,73,1402.3000000000004,114.23333333333312,4,12,6,16,4.0,86,6.069999999999997,197,68,15,116,118,672,1231,56,64.5,163,184,0.08333333333333333,602,74,-2.0699999999999967,0.5302593659942363,0.4307692307692308
467,8478454,Noah Juulsen,D,12,179.583333333334,0.0,0,0,0,0,0.0,5,0.29000000000000004,18,2,0,43,16,75,144,6,7.17,41,14,0.08,65,7,-0.29000000000000004,0.2545454545454545,0.46153846153846156
468,8478455,Austin Wagner,F,7,84.966666666667,0.11666666666667,1,1,1,2,0.0,13,0.75,25,11,4,19,1,34,65,3,2.68,9,7,0.08823529411764706,24,5,0.25,0.4375,0.375
469,8478458,Jack Roslovic,F,77,1266.3833333333346,167.9499999999999,11,33,20,44,9.0,123,12.33,218,129,50,42,53,645,1200,63,60.34999999999997,180,294,0.09767441860465116,601,76,-1.33,0.620253164556962,0.45323741007194246
470,8478460,Zach Werenski,D,13,306.750000000001,40.24999999999997,3,5,4,8,2.0,41,1.9900000000000002,77,27,3,5,24,187,336,17,18.669999999999998,42,76,0.09090909090909091,167,24,1.0099999999999998,0.6440677966101694,0.4146341463414634
471,8478462,Nicolas Roy,F,65,1059.3999999999996,116.40000000000008,14,16,12,30,6.0,101,16.049999999999997,178,131,82,83,41,527,1011,54,61.46,243,144,0.10246679316888045,529,43,-2.049999999999997,0.37209302325581395,0.5567010309278351
472,8478463,Anthony Beauvillier,F,82,1333.8666666666704,158.34999999999962,18,22,14,40,4.0,176,18.35999999999999,285,210,88,78,30,703,1358,72,69.68000000000002,141,286,0.10241820768136557,735,71,-0.3599999999999888,0.6697892271662763,0.5034965034965035
473,8478465,Guillaume Brisebois,D,17,281.16666666666504,1.11666666666667,1,2,0,3,0.0,15,0.52,24,7,1,11,27,108,180,11,12.319999999999999,74,32,0.10185185185185185,103,17,0.48,0.3018867924528302,0.39285714285714285
474,8478466,Daniel Sprong,F,66,753.6500000000007,127.29999999999987,21,25,19,46,14.0,147,12.370000000000003,280,115,35,33,17,425,818,57,44.91999999999999,45,166,0.13411764705882354,399,27,8.629999999999997,0.7867298578199052,0.6785714285714286
475,8478468,Jeremy Lauzon,D,67,1128.3999999999955,2.71666666666667,3,9,2,12,0.0,77,3.789999999999999,162,46,7,250,75,449,861,37,44.53,234,87,0.08240534521158129,423,66,-0.7899999999999991,0.27102803738317754,0.3592233009708738
476,8478469,Thomas Chabot,D,68,1698.1166666666709,256.88333333333367,11,30,12,41,20.0,165,9.52,355,109,16,79,123,1066,1979,118,117.21,181,258,0.11069418386491557,1101,90,1.4800000000000004,0.5876993166287016,0.5673076923076923
477,8478472,Mathieu Joseph,F,56,785.3666666666672,32.650000000000105,3,15,11,18,3.0,66,7.810000000000002,124,71,36,80,28,343,664,35,34.519999999999996,126,76,0.10204081632653061,328,42,-4.810000000000002,0.37623762376237624,0.45454545454545453
478,8478474,Lawson Crouse,F,77,1367.2500000000011,133.44999999999976,24,21,13,45,8.0,151,17.450000000000006,259,179,70,194,58,570,1096,70,57.92000000000001,365,185,0.12280701754385964,583,86,6.549999999999994,0.33636363636363636,0.44871794871794873
479,8478476,Kyle Capobianco,D,14,172.566666666666,10.716666666666729,2,0,0,2,0.0,14,0.71,34,8,1,12,6,93,167,7,6.620000000000001,20,35,0.07526881720430108,75,6,1.29,0.6363636363636364,0.5384615384615384
480,8478483,Mitchell Marner,F,80,1702.100000000002,285.983333333333,30,69,40,99,36.0,196,19.86,402,200,62,53,45,1022,1863,133,123.26000000000002,307,376,0.13013698630136986,1159,83,10.14,0.5505124450951684,0.6157407407407407
481,8478491,Jacob Larsson,D,7,83.78333333333269,0.0,0,0,0,0,0.0,4,0.08,12,3,0,7,6,51,79,2,3.7700000000000005,19,10,0.0392156862745098,39,4,-0.08,0.3448275862068966,0.3333333333333333
482,8478493,Joel Eriksson Ek,F,78,1481.5833333333323,265.5833333333333,23,38,22,61,23.0,247,34.45,397,252,173,119,55,882,1608,99,101.92999999999998,379,278,0.11224489795918367,817,72,-11.450000000000003,0.4231354642313546,0.5789473684210527
483,8478495,Denis Gurianov,F,66,870.9499999999986,80.16666666666674,7,10,8,17,3.0,116,10.03,227,101,50,43,27,406,829,29,35.95000000000001,108,118,0.07142857142857142,381,34,-3.0299999999999994,0.5221238938053098,0.4603174603174603
484,8478498,Jake DeBrusk,F,64,1073.7000000000032,186.81666666666666,27,23,16,50,14.0,191,24.969999999999988,298,207,131,85,22,776,1367,87,80.31,158,371,0.11211340206185567,758,38,2.030000000000012,0.7013232514177694,0.696
485,8478500,Ivan Provorov,D,82,1887.8666666666666,66.21666666666704,6,21,9,27,2.0,115,5.719999999999998,256,80,16,97,162,811,1529,76,75.99,397,212,0.093711467324291,742,127,0.280000000000002,0.34811165845648606,0.37438423645320196
486,8478502,Dennis Gilbert,D,23,270.0,0.5999999999999971,1,3,1,4,0.0,13,0.42000000000000004,36,8,1,55,26,141,281,11,13.160000000000004,16,37,0.07801418439716312,130,11,0.58,0.6981132075471698,0.5
487,8478506,Gabriel Carlsson,D,6,82.5666666666667,0.0,0,2,1,2,0.0,3,0.24,6,4,2,4,1,26,49,3,2.1,25,3,0.11538461538461539,24,6,-0.24,0.10714285714285714,0.3333333333333333
488,8478507,John Marino,D,64,1348.5333333333283,17.183333333333454,4,14,11,18,0.0,67,4.629999999999999,145,47,11,44,81,615,1176,61,66.26,304,148,0.0991869918699187,632,60,-0.629999999999999,0.3274336283185841,0.5041322314049587
489,8478508,Yakov Trenin,F,77,1166.3000000000004,34.68333333333331,12,12,9,24,2.0,140,17.45,259,162,70,167,30,490,947,36,49.829999999999984,187,97,0.07346938775510205,509,52,-5.449999999999999,0.3415492957746479,0.4090909090909091
490,8478512,Austin Czarnik,F,29,323.99999999999915,15.73333333333343,3,2,2,5,1.0,27,3.0300000000000002,47,26,14,16,13,135,257,10,12.069999999999999,40,62,0.07407407407407407,114,13,-0.03000000000000025,0.6078431372549019,0.43478260869565216
491,8478519,Anthony Cirelli,F,58,960.533333333332,32.499999999999986,11,18,12,29,2.0,111,14.98,189,135,84,34,46,505,937,53,55.660000000000004,281,192,0.10495049504950495,536,48,-3.9800000000000004,0.4059196617336152,0.5247524752475248
492,8478542,Evan Rodrigues,F,69,1232.0833333333358,132.58333333333331,16,23,14,39,11.0,184,17.929999999999996,311,175,74,34,27,760,1391,78,71.85999999999999,155,231,0.10263157894736842,736,54,-1.9299999999999962,0.5984455958549223,0.5909090909090909
493,8478550,Artemi Panarin,F,82,1607.833333333331,294.0333333333333,29,63,34,92,36.0,204,21.009999999999998,430,220,48,26,11,1040,1996,123,117.05,134,283,0.11826923076923077,1090,68,7.990000000000002,0.6786570743405276,0.643979057591623
494,8478569,Noel Acciari,F,77,1102.0833333333326,11.449999999999964,14,9,5,23,0.0,102,15.61,168,137,70,244,81,437,768,34,44.739999999999995,228,80,0.07780320366132723,422,57,-1.6099999999999994,0.2597402597402597,0.37362637362637363
495,8478585,Derek Ryan,F,80,893.283333333335,8.983333333333327,13,7,4,20,0.0,92,10.829999999999998,150,106,68,54,42,404,772,35,39.40999999999999,250,144,0.08663366336633663,394,38,2.1700000000000017,0.36548223350253806,0.4794520547945205
496,8478831,Kevin Stenlund,F,54,628.8333333333359,29.23333333333324,6,3,1,9,0.0,63,8.569999999999999,117,57,34,31,28,260,504,17,24.380000000000006,227,62,0.06538461538461539,207,26,-2.5699999999999985,0.21453287197231835,0.3953488372093023
497,8478840,Will Borgen,D,82,1341.4999999999984,6.600000000000064,3,17,10,20,0.0,76,2.8600000000000008,167,40,2,203,89,599,1111,64,50.949999999999996,229,93,0.10684474123539232,529,63,0.13999999999999924,0.2888198757763975,0.5039370078740157
498,8478841,Colton White,D,46,668.3833333333326,3.450000000000027,0,6,3,6,0.0,30,1.6600000000000006,57,18,6,34,37,256,460,22,21.240000000000006,110,55,0.0859375,221,45,-1.6600000000000006,0.3333333333333333,0.3283582089552239
499,8478843,Denis Malgin,F,65,709.7666666666674,42.36666666666675,13,8,5,21,1.0,112,10.889999999999999,198,128,50,68,18,401,722,28,33.68,91,111,0.06982543640897755,374,22,2.110000000000001,0.5495049504950495,0.56
500,8478846,Christian Wolanin,D,16,252.0999999999997,16.04999999999997,0,3,1,3,1.0,16,0.8500000000000001,34,9,2,4,11,133,243,15,14.670000000000003,17,47,0.11278195488721804,140,5,-0.8500000000000001,0.734375,0.75
501,8478851,Alexandre Carrier,D,43,769.200000000002,23.10000000000017,2,7,4,9,0.0,48,2.829999999999999,99,31,6,57,67,340,645,25,34.29000000000002,164,80,0.07352941176470588,351,35,-0.8299999999999992,0.32786885245901637,0.4166666666666667
502,8478856,Conor Garland,F,81,1224.2166666666683,125.26666666666642,17,29,13,46,12.0,167,17.500000000000007,280,167,58,47,20,618,1194,64,64.35000000000001,159,218,0.10355987055016182,631,54,-0.5000000000000071,0.5782493368700266,0.5423728813559322
503,8478859,Niko Mikkola,D,81,1411.9166666666702,4.416666666666596,1,5,2,6,0.0,62,2.6400000000000006,127,30,3,151,106,560,960,63,54.16000000000001,279,105,0.1125,541,78,-1.6400000000000006,0.2734375,0.44680851063829785
504,8478864,Kirill Kaprizov,F,67,1414.5500000000018,261.5500000000002,40,35,26,75,32.0,261,33.419999999999995,498,304,119,66,28,916,1748,98,101.69999999999999,55,339,0.10698689956331878,934,52,6.580000000000005,0.8604060913705583,0.6533333333333333
505,8478870,Rudolfs Balcers,F,17,173.4833333333334,6.099999999999968,3,2,1,5,0.0,24,2.4699999999999998,38,26,12,7,4,111,193,8,9.610000000000001,22,44,0.07207207207207207,106,9,0.5300000000000002,0.6666666666666666,0.47058823529411764
506,8478873,Troy Terry,F,70,1355.2666666666598,194.9333333333333,23,38,22,61,12.0,188,24.319999999999997,352,247,109,12,23,768,1464,86,83.10999999999996,137,289,0.11197916666666667,828,76,-1.3199999999999967,0.6784037558685446,0.5308641975308642
507,8478881,Brett Seney,F,7,91.89999999999999,4.2166666666667,1,0,0,1,0.0,9,0.7000000000000001,14,11,4,11,4,42,80,2,4.7700000000000005,10,4,0.047619047619047616,45,4,0.29999999999999993,0.2857142857142857,0.3333333333333333
508,8478882,Vladislav Gavrikov,D,72,1581.9333333333327,30.133333333333344,6,13,6,19,0.0,89,6.439999999999998,167,59,26,74,115,738,1311,62,65.41000000000001,345,143,0.08401084010840108,654,92,-0.4399999999999977,0.2930327868852459,0.4025974025974026
509,8478891,Mason Appleton,F,41,656.783333333335,6.066666666666733,5,11,6,16,1.0,71,7.29,109,61,35,47,11,329,581,27,32.370000000000005,141,98,0.08206686930091185,304,31,-2.29,0.4100418410041841,0.46551724137931033
510,8478904,Steven Lorentz,F,80,946.6666666666652,25.31666666666663,10,9,3,19,1.0,111,12.960000000000003,191,126,66,133,46,410,797,26,41.12000000000002,151,94,0.06341463414634146,439,51,-2.9600000000000026,0.3836734693877551,0.33766233766233766
